txhash,dttimestamp,from,gasprice_gwei,status,to,value
4a59937a7dd7a7d356a94769ab9111807c429c5ffd7f3c93a78337e89092f92d,04/04/21 15:05,b38a9f021a3bf6bebcb7b7c4f4df3064b9143098,0,0,b38a9f021a3bf6bebcb7b7c4f4df3064b9143098,0
4a5a1c46ec7b78c1c4d85c73822fd24fcf4b9cb7e9290a98938c3d128dd1efe8,06/04/21 07:02,e9e254f70f6b40c3efde01cc6cb132f86ef2fb2b,0,0,cd3c09ddb9e3b3cf89f036dd604107054031bd70,0
4a63237db8264f22fe9f70c945fb0a384cf4c6404b5801642369ede15db46586,04/04/21 11:41,f7c46aea63f55a2a413171267ba4e993eff0b70a,0,0,000000005804b22091aa9830e50459a15e7c9241,0
4a7347fa0277365e638e4d981435fad39aaddd52847439df85a39857b051b503,04/04/21 13:09,b38a9f021a3bf6bebcb7b7c4f4df3064b9143098,1e-09,0,f73d5d4962e08c1d572f56e2f3e2728a77507e16,0
4a766b83ca0444d748926151cedbc0bdd7cf1f90e3b5936603f2e42d096b0648,05/04/21 07:13,f7c46aea63f55a2a413171267ba4e993eff0b70a,0,0,000000005804b22091aa9830e50459a15e7c9241,0
4a7b6adb41efb69626fc90da6c7b40cb38c3195da42ac9099d7b54a5c2f7ace3,03/04/21 13:55,870a468ddb346bb14534e428ccc41ed61b83b351,129,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,0
4a83310b854b5c7dcc7e12945179c9245c58e011261ebb6947cb98e411ba0ec8,06/04/21 04:14,0000000023152fb76626201d30577eea74f26dbe,0,0,22220695b14bdfe903f443a0282ae084f43e2222,0
4a8c85881b21af1840f92c38fdcc44c69ffcd9bef0a2d4868dbdf14a72f11f75,06/04/21 03:46,253f808a2ddf2f584fc5814b6f8078efb7ed6fa8,108.000001459,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,0
4a8f4d2af77bd040763730701058107aac37138fd49e967f0fb1c0bcf4cccb49,05/04/21 03:10,b38a9f021a3bf6bebcb7b7c4f4df3064b9143098,1e-09,0,f73d5d4962e08c1d572f56e2f3e2728a77507e16,0
4a93d37c185925844caaf0efcf39cb9c27eadc5442891462805642c59ca28133,04/04/21 21:23,0000000023152fb76626201d30577eea74f26dbe,0,0,22220695b14bdfe903f443a0282ae084f43e2222,0
4a949fe1ab4bf6cdbc811c5834921cfc648a588129bd657a61601f43a74fab4e,04/04/21 21:57,f7c46aea63f55a2a413171267ba4e993eff0b70a,0,0,000000005804b22091aa9830e50459a15e7c9241,0
4a96d6a7a9bb4f62fdf2895a113dbc97d7111bf7a6f7bc9ab94edbfcf2822693,05/04/21 18:26,a1e9adb32f9b6227d164ebc7903b469a740255ed,0,0,57d7fcb9380c354ea40a8e17e352fae3f6e27e91,0.0679038015035578
4a9bf35d09a0df63fe0e6acf96561f3dc2f570bc23b6351936309e75bdb711d0,04/04/21 10:37,f7c46aea63f55a2a413171267ba4e993eff0b70a,0,0,000000005804b22091aa9830e50459a15e7c9241,0
4a9d5c352812472e1ff6082f27f6212cc9a8ace2476fb6cfeeeca3b340b30d48,05/04/21 09:15,f7c46aea63f55a2a413171267ba4e993eff0b70a,0,0,000000005804b22091aa9830e50459a15e7c9241,0
4a9d66a5736127f1f8c4937750ea297c2ba0033feb83d66d83507f03c991cb54,03/04/21 12:55,58ed7b42774b1dfe2f3144f9c988d610046d82ba,105,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,10
4aa10c386d5c4ba9675ffae9339f2ef7b1d2da82a38531210590f65643c08902,05/04/21 19:29,b38a9f021a3bf6bebcb7b7c4f4df3064b9143098,0,0,b38a9f021a3bf6bebcb7b7c4f4df3064b9143098,0
4aa226186df1839fa471605aff458e9e7da25f11c3d84fe0084fcb0f929a401d,04/04/21 13:57,a1e9adb32f9b6227d164ebc7903b469a740255ed,0,0,57d7fcb9380c354ea40a8e17e352fae3f6e27e91,0
4aa6d8c34e99098cfa14239b52a2920ed19e78628f945c815f8f0520c7b5a927,05/04/21 19:48,7d92ad7e1b6ae22c6a43283af3856028cd3d856a,7e-09,0,1ea67cd6da0fea19d270be6b8bfa44b5ada81fcd,0
4aa8ee5d419d66bb3eb1fcf1e9da7afb9576b6420928aa70e3cbe72f78a42e03,04/04/21 16:37,e3ff9c2d8349d18489ae48a4da91368a99a0ac50,104,0,d9e1ce17f2641f24ae83637ab66a2cca9c378b9f,0
4aaae85cc0ff35f2824ac9845bb1a798259a9b20a5f5078de41426bb88a813d0,04/04/21 19:05,f7c46aea63f55a2a413171267ba4e993eff0b70a,0,0,000000005804b22091aa9830e50459a15e7c9241,0
4aad40eb4af3f732518c768d790bfb879a2b7d7942ca799af5364848f8d97963,04/04/21 23:57,38c1649b72fd245e434b9db29f6148a90aa7ca12,85,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,6
4aad94c4da79fecd42200c46ed781c9b41bcc3ba83258a0207d8b12fb752eaae,05/04/21 00:13,0fa9b262b2defa1f507d2042ba063c2e5e91df0f,121,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,1
4ab0904a06e1fbcd34bf256918600c75d95fa9277b0ed7937292a1a6a8df754a,03/04/21 17:04,a1e9adb32f9b6227d164ebc7903b469a740255ed,0,0,57d7fcb9380c354ea40a8e17e352fae3f6e27e91,0
4abd598910cfdfaea11498c787b26e95c9bf802c6c4a607c53a4580c08957752,04/04/21 12:18,39687c8a94f264dcb132208b70af5283c482fd38,0,0,eb5d3a91b5e721fa251e03bda2c9578e90f30f84,0
4ac20cead5878cc5790551c0e6828beabdbf508b62460d4540b7f32a889a3e5f,04/04/21 21:10,14b525ea05289b211b51137cae8e2393ebb42132,88.5,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,4
4ac308a94c5c56d7c01b381b8e439eecc5cab4f9fa822baa807745e49e719ca1,06/04/21 07:31,f5f59c946e7ac21eed79e397739165dccf1b7031,91,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,0
4ac7a4ef1d6c23092fd17425859d1fe5aae3ee147e3455c778346bff62c3fb29,05/04/21 05:14,f7c46aea63f55a2a413171267ba4e993eff0b70a,0,0,000000005804b22091aa9830e50459a15e7c9241,0
4aca618d2551a2c4f06258f19dda84d73b699895f2cb191b48335e25c7f934c2,05/04/21 21:07,b2edde593ddfcb46b8081ae557c43f5cbce73295,0,0,a57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0
4ad470b3cc2e47aea48f4636181850eaaba0d8de310ee8e326d3473f61613493,06/04/21 00:18,b38a9f021a3bf6bebcb7b7c4f4df3064b9143098,1e-09,0,f73d5d4962e08c1d572f56e2f3e2728a77507e16,0
4ad961ed5ff3aaeb4ff6947ba68a2ee3857ed76f25f8be886e07b1af769ef1e4,04/04/21 09:40,fc23b61db3a1dce083e82da5a2ccfd91a2211f7c,0,0,a57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0
4ad9fdc82d7d1d9486096e5098a63a437395fede637a23bef1bce63c2ae7b515,05/04/21 13:28,7d92ad7e1b6ae22c6a43283af3856028cd3d856a,0,0,86a53c9e32abd3677e38bd0b390f24dd080e6426,0
4ae26d60f06a317bf0e32aea39a8b5fbbb3e840ccb5b081ef1d88b0358cd916d,04/04/21 19:13,f9ddbac904d27f66207d140c1ca647aeb6192855,86.000001459,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,0
4ae7f14694c276b42af6c18956e9bbc39fdd102797aa90c2ab060edfb9fd7777,03/04/21 13:31,0000000023152fb76626201d30577eea74f26dbe,0,0,22220695b14bdfe903f443a0282ae084f43e2222,0
4af3187635ad1dc7f358fdeb9895ef41a22f34d59891d7cfad39f9dbc018ceca,04/04/21 20:32,f7c46aea63f55a2a413171267ba4e993eff0b70a,0,0,000000005804b22091aa9830e50459a15e7c9241,0
4af38d98239e7e89947eea231a34a44a19de560c53166cde2cd80995ec15f8bb,03/04/21 14:33,fffff73b511802ad4e51807dc516c191f23e9a6f,0,0,2f17e9071b43bc9a70a5b1ec923ecb271ee03160,0
4af616bab47dec4f840ea45b642e696bd07604516f3afbb8788a015f1301ba31,04/04/21 10:01,f7c46aea63f55a2a413171267ba4e993eff0b70a,0,0,000000005804b22091aa9830e50459a15e7c9241,0
4aff1d390d85a065862c64340a2b1ae20f583d71cc6c5811eabd60ed5696a957,03/04/21 17:13,b38a9f021a3bf6bebcb7b7c4f4df3064b9143098,1e-09,0,f73d5d4962e08c1d572f56e2f3e2728a77507e16,0
4b000c9956cfd916539005a58f518ac1d939f0fd0fa6e29ed53b468f1b4d8d4c,05/04/21 17:32,46caa5f075c182c324cec04792d1bcaf30b735bd,215,0,11111112542d85b3ef69ae05771c2dccff4faa26,4
4b04956e05faa015d156fe29b482c08c3c8ea9f94ca6c82da7ce96567fbb0d39,04/04/21 11:51,0000000023152fb76626201d30577eea74f26dbe,0,0,22220695b14bdfe903f443a0282ae084f43e2222,0
4b053b659de7774a895e962659d1313bdc757f40a651fbf1e7ea9dba1aa61b44,06/04/21 02:32,acc7bb7c614c9546751081919eda5876c8512bfd,0,0,7ee8ab2a8d890c000acc87bf6e22e2ad383e23ce,0
4b099c0e86dac2d77d1674801091262f38878699b47c10e55a7e00d0596ded18,04/04/21 15:43,1f00acfedc298253487d91758bcfe9d7a6ba2c83,0,0,b10e56edb7698c960f1562c7edcc15612900c4a5,0
4b16ef933a7e5b97bc56a7a30d03a768a9e75fe89d12c0b54dc57b0ae8590f3a,05/04/21 08:34,7993790e4f3a4b259d834b959a3631861102d31b,0,0,47875c2365f3f41146f185d063cdd9649ea76cfb,0
4b188f69c792aa13f2a6d3d1791ec285f2fc18468d016096455a4b1e61bc03bc,05/04/21 15:55,0000000023152fb76626201d30577eea74f26dbe,0,0,22220695b14bdfe903f443a0282ae084f43e2222,0
4b1940676b59587553226ce369110405bdf99dd0c0fe68a2c36a1d24de602b3c,04/04/21 00:12,e4178a2306a412e4b45c7ad93b669d3f08831f47,160,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,9.8
4b19ad71db0cb4e3d0138d7bddfdd2948dcb0626414cfa68b94ac503524be8f7,04/04/21 10:26,f7c46aea63f55a2a413171267ba4e993eff0b70a,0,0,000000005804b22091aa9830e50459a15e7c9241,0
4b1dacb9842f865e608e2e9563d8f95216228319a9393473eafc5ca06cc6108a,06/04/21 00:54,b38a9f021a3bf6bebcb7b7c4f4df3064b9143098,0,0,b38a9f021a3bf6bebcb7b7c4f4df3064b9143098,0
4b25483c2ec23212cae4d22550169fa1e8f56d85f7073479ed3990e8695da219,04/04/21 20:06,fffff73b511802ad4e51807dc516c191f23e9a6f,0,0,2f17e9071b43bc9a70a5b1ec923ecb271ee03160,0
4b2749303f85c7cc5b8d3cd4b6bd833097b6f4269e9c891a5a6878c9a2c60e5a,05/04/21 00:49,0f94e2a44ced2a368da8a1edeaa337f13a8560d0,200,0,d9e1ce17f2641f24ae83637ab66a2cca9c378b9f,0
4b3f5ab7ad915460142a523e4b106a1c0d08d4faf740015542cc107bbe58ef22,03/04/21 10:52,c94920aa920d569a17317667041acbc8c234c603,114.400001604,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,1
4b419cc027cf81c9fa0f04ea972719d8b2af11560b228daedc28a4ed3b1e2760,04/04/21 18:14,9147a8556838839c7bd252b4c175cbe98a0bb8b1,107.000001,0,a82b75dc00474e8079129048d993c321d3b5d5bc,0
4b466eb03ef41c1e5c80c351f5e9c128a4b5ea1956254c6841d604822f70e19d,05/04/21 01:10,baa5fe72de5fc53ee60e491553fe4a11e61e87d2,104.500000233,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,0
4b4ab6a811f24e9e8341d9c536c789bc9e8847f3008db9943a05a99be7b056a0,06/04/21 00:47,e9e254f70f6b40c3efde01cc6cb132f86ef2fb2b,0,0,cd3c09ddb9e3b3cf89f036dd604107054031bd70,0
4b4b247c70c25be1408a11e1061d3594af21fb13b7589d7df8f674d49021fd5d,03/04/21 18:51,0000000023152fb76626201d30577eea74f26dbe,0,0,22220695b14bdfe903f443a0282ae084f43e2222,0
4b5152b54886bb5612dc125dcdb66ede6c7eddbf067243bdc1e0eaddc2a31067,05/04/21 12:19,458c15be5401b5e89ab547e68d0b287617fa1089,109,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,0
4b52e374ac8ef57b3143eeb559342ac66c02f26c422326282f122906e7d2efab,03/04/21 19:14,91dff657af10b06d811f102c7fc21350e40726c1,0,0,758a2bcc58d9ade4483c2640a5072983f42e9233,0
4b5a4fc6afd67c155ad8788b67a0db4c1eb97a9b6036fd22f884cecf414c6eff,03/04/21 21:05,e9e254f70f6b40c3efde01cc6cb132f86ef2fb2b,0,0,cd3c09ddb9e3b3cf89f036dd604107054031bd70,0
4b688780e2815734773a8ad82038bbcb4cc615d1db5d5d0288ba5cb1d2685d71,05/04/21 23:18,a1e9adb32f9b6227d164ebc7903b469a740255ed,0,0,57d7fcb9380c354ea40a8e17e352fae3f6e27e91,0
4b6bb02d7777d9689d210727b321404cb9d9886d8929a62c50be36ad9c094ebe,05/04/21 01:15,675f97887f60c2d18533e7646d528b38a3242f4e,0,0,b6bf45f59b94d31af2b51a5547ef17ff81672743,0
4b6d4fcd9bd9cf321f9271a157d94f3959051d1e3d933a3adb1f661db6887a87,05/04/21 06:54,9eaa7b5bffbf2e9d268384220588dc2bb8f08d00,0,0,fa2ea19de0c5ed9d3e1e05325a9983f8ef570459,0
4b71b12764c1eedba7a09011ca97fe374cd8b6ba12251f8cd20eeed6ab6a696c,05/04/21 04:30,e9e254f70f6b40c3efde01cc6cb132f86ef2fb2b,0,0,cd3c09ddb9e3b3cf89f036dd604107054031bd70,0
4b839a14b6908592fa3a4fd1e31babc37a02173218a5585056873d8cee5e0c89,03/04/21 10:50,baad493bcb472d71015b94e9f0c47b04884ba839,0,0,f5c62a6f6ac65c3c998caf8132c2aa6e99c790a3,0
4b8baad2cb1912824232af932de4c5b4e05f0f82e3aa9086604bdf491bd4e77d,05/04/21 12:37,b38a9f021a3bf6bebcb7b7c4f4df3064b9143098,0,0,b38a9f021a3bf6bebcb7b7c4f4df3064b9143098,0
4b8e0fcb771e2db609be83454094f6159b056d731d7fe41083e0675ac59eae99,05/04/21 07:15,a1e9adb32f9b6227d164ebc7903b469a740255ed,0,0,57d7fcb9380c354ea40a8e17e352fae3f6e27e91,0.0294308317701687
4b974ee8eb0202ec9f9ec9d81a72a4cf0bda670c822ca9907f9801c2e04b1b6b,03/04/21 16:35,f7c46aea63f55a2a413171267ba4e993eff0b70a,0,0,000000005804b22091aa9830e50459a15e7c9241,0
4b9781e21a0e7004b572a804bc66411b054ca50c334d7d4c375ddabb6aec923e,05/04/21 00:00,a1e9adb32f9b6227d164ebc7903b469a740255ed,0,0,57d7fcb9380c354ea40a8e17e352fae3f6e27e91,0.161856532739899
4b9c775779eb25ed54c797c940151c10eda7be504aab5dee39c3741cc23bdef5,05/04/21 17:14,f7c46aea63f55a2a413171267ba4e993eff0b70a,0,0,000000005804b22091aa9830e50459a15e7c9241,0
4baa5c70e72cbf0fcb68de91c07a64e2a0475cdf2711f918062ac85c19e6016c,05/04/21 06:19,cb3f62c3be664aa923517b97eab2a97e262de825,95,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,0
4baab5c165437d2f779546392ee9ef9cd17e7cde5796607784680e0688bcd598,05/04/21 05:27,acc7bb7c614c9546751081919eda5876c8512bfd,0,0,7ee8ab2a8d890c000acc87bf6e22e2ad383e23ce,0
4bbe6da5dbb9bcb4cbbbe6839c5b4eceebb237f2e2ba9b5d11f14fb95e9f59f0,03/04/21 23:17,0000000023152fb76626201d30577eea74f26dbe,0,0,22220695b14bdfe903f443a0282ae084f43e2222,0
4bcc0a9aad3f87b13200fbccf077a34500b5b013c90f99abcfff17f3270d686f,06/04/21 07:45,a1e9adb32f9b6227d164ebc7903b469a740255ed,0,0,57d7fcb9380c354ea40a8e17e352fae3f6e27e91,0
4bd8e1ad042bf0afa3e24df68d2aa5c8db3f905351f542831f4e367dcaba8134,06/04/21 01:19,82b3b20e54b822e67a25e3fa572510173793c634,157,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,0
4bd9d641a5af89244bd270a30ae6f09f25f8451102776682cf2ec4175eeb5e4a,04/04/21 17:02,613ac993929d9f2dcfcbdb8cb4da04a60270e849,122,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,11.1
4bdd84fb3f84599e3d41a330f926601c67ff1d937cfdf4e38891c72ca4ff8dfb,03/04/21 15:42,ae7f1cc930d7e0487f849e47fd222d04db5a9b58,141.9,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,3.89
4be7703650194b479e842f99efb5037681edf13451c06170bbcc93e87f893703,04/04/21 10:07,7f2df29cc61752145b0bf7baf08ffa0eafe8411e,99.000001459,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,0
4bf10ed5242ef6b276e7212c64a877fd392f684f4dcb5570845218a28c7373a3,04/04/21 20:30,0000000023152fb76626201d30577eea74f26dbe,0,0,22220695b14bdfe903f443a0282ae084f43e2222,0
4bf222e81ff544215c7d9725d2ba62570517daa522fc30de9bdb159083ed6ff0,04/04/21 15:40,b38a9f021a3bf6bebcb7b7c4f4df3064b9143098,0,0,b38a9f021a3bf6bebcb7b7c4f4df3064b9143098,0
4bf2e4095f442321a25a58daefb1d076809a66d8c32507555d6cefff8542473c,05/04/21 17:14,7d92ad7e1b6ae22c6a43283af3856028cd3d856a,0,0,86a53c9e32abd3677e38bd0b390f24dd080e6426,0
4bf3aa6f85f388df90e684f2fd39b33d5a6d6d4d99ba8115e98a53e1eb37d068,04/04/21 12:30,0000000023152fb76626201d30577eea74f26dbe,0,0,22220695b14bdfe903f443a0282ae084f43e2222,0
4bf92a38652b42792f883facfb696a48bc40361ab6dc1f7a957a4d31c2e10c24,04/04/21 07:59,acc7bb7c614c9546751081919eda5876c8512bfd,0,0,7ee8ab2a8d890c000acc87bf6e22e2ad383e23ce,0
4bfb85c489ea02854e1869e390f331bf5cbd728d9d1c57b3eb3f08cf911dcbcc,04/04/21 12:05,b38a9f021a3bf6bebcb7b7c4f4df3064b9143098,1e-09,0,f73d5d4962e08c1d572f56e2f3e2728a77507e16,0
4bfc120db40246c92f34df977291b4177ba934d22c8c37225c71dd5a48698ae7,05/04/21 15:31,0000000023152fb76626201d30577eea74f26dbe,0,0,22220695b14bdfe903f443a0282ae084f43e2222,0
4bffe379c9eb8eb0a8f0e74c7f8c5048407f42f8c14fb9527c7f9ce8b7af7bdd,04/04/21 00:35,46eaadc8f2199463db26d1797131900575f0d264,1,0,3c653f8fed7b0f51c1cadf46e7c798b476ca8d3a,0
4bfff9c00fcb93166a8dadf9f3f267ba73700c9c7f63a4a5161aa0cd62de77a8,05/04/21 02:37,7993790e4f3a4b259d834b959a3631861102d31b,0,0,47875c2365f3f41146f185d063cdd9649ea76cfb,0
4c032cd8e870040a573fc11a5e24a07ab5f908f8f6504a998909178ab420fd0d,05/04/21 20:08,54319c96fca06a039ac22d8aac0666a02db61bc8,155,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,0.3
4c0540b638b32f3c57cd980abfa1645f77c42d0eb6af4aafd06e1e153618f604,05/04/21 23:38,ac04ff643051a83c5f570fcd32c5682c87f07ca2,122,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,10
4c255f036e142494c68ac898bb2ca53a3bc8703eb721dad9962904f6cb283386,06/04/21 05:40,a1e9adb32f9b6227d164ebc7903b469a740255ed,0,0,57d7fcb9380c354ea40a8e17e352fae3f6e27e91,0
4c2870e6d60792ef74128db863314d438908b469a6636f0b7286123d8fd204a6,05/04/21 23:09,8566bc043b12fd2fcad965d21122757a15ae1f73,150,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,0
4c2944a8275239f5fb307d83b4867c8e0bf005beaed8a5076cb903890c4d2d6a,04/04/21 00:54,b38a9f021a3bf6bebcb7b7c4f4df3064b9143098,1e-09,0,f73d5d4962e08c1d572f56e2f3e2728a77507e16,0
4c319ea3d4b7e310b44c2e33473a01ef79b53c66622d9ad810d6d10e3c14f50a,04/04/21 14:06,7a5b6f12a70db56c43a56f2340c4b2738fde9e37,104,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,0
4c38458dc38098f5e8ea6c65d10e9c9e51c4d8eb52a8d76d07c93e135a3e80d8,03/04/21 12:41,f7c46aea63f55a2a413171267ba4e993eff0b70a,0,0,000000005804b22091aa9830e50459a15e7c9241,0
4c575ad4244ab2947670c8ecc5e42b9d75155b0a63b02595a3aa415627d5ac0a,06/04/21 07:21,b38a9f021a3bf6bebcb7b7c4f4df3064b9143098,0,0,b38a9f021a3bf6bebcb7b7c4f4df3064b9143098,0
4c5c45865baf54530ca93578782095068878735c25ba0d2840db96853fce3457,04/04/21 22:24,f7c46aea63f55a2a413171267ba4e993eff0b70a,0,0,000000005804b22091aa9830e50459a15e7c9241,0
4c6110d6a24f5a001a13ebb12db83be2a046172037d9c531a4b0003bd13dce28,04/04/21 08:09,ba2de4f80c21618d15ce43f486bdfbc9e9fd20be,104,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,10
4c6a7fb1e6eb5c756b871257578ece026c7469f3d1012c3e2704acfe80fa10eb,05/04/21 16:38,3f0c5b374322791ac5de61be9368682c7ae3f7fc,221,0,d9e1ce17f2641f24ae83637ab66a2cca9c378b9f,40
4c6bb15e9a088a8f7933ae2d5eb10fc1684ec72458c75c7307c658ea81b42232,04/04/21 18:12,0000000023152fb76626201d30577eea74f26dbe,0,0,22220695b14bdfe903f443a0282ae084f43e2222,0
4c6bc2265249a318e64f47730aeafdde561c733990ff5206f339d4bb799cab6b,05/04/21 13:32,fc9bd4c82470c37958a654a37199bb0422e1920e,0,0,3f95a428224ace0341237eaf8937dd995becf370,62.6121119980717
4c6dd5170b777314dbbb45ffa854ce365d6bfac52d8132676de5f535a11b6573,05/04/21 23:26,b38a9f021a3bf6bebcb7b7c4f4df3064b9143098,1e-09,0,f73d5d4962e08c1d572f56e2f3e2728a77507e16,0
4c6e1a21ffa2bb206c3fad40cd7d6e36fd33e26eaaf34af70764496a908df599,05/04/21 19:15,7d92ad7e1b6ae22c6a43283af3856028cd3d856a,0,0,86a53c9e32abd3677e38bd0b390f24dd080e6426,0
4c6f3876eb15eb8f4c70c777e04a51a61c0ef5d2704c172d1e3ef568b73e5369,05/04/21 08:52,91dff657af10b06d811f102c7fc21350e40726c1,0,0,758a2bcc58d9ade4483c2640a5072983f42e9233,0
4c762cf733c905220b2d166be30ae19f0157c3e529f86b61701e05e8a4fbd545,05/04/21 08:18,12375b345d684252145defe26688d5ca1c593885,94,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,0
4c77b3c758c097d52678fde682dd75a11233972fd624a01b6c18626606e924d8,03/04/21 14:56,9f8b5f0f13b2387a6ac77807b4a5a3711257d02d,129,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,3.177994
4c848a763e60ff3eb72d0c72179daef9923a68802c2f87bf3f0ec7c84eb01f50,04/04/21 15:35,2bf6b489092c1d6d7386f4a96bb8f2c1f91075ed,111.1,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,0
4c8638d0ed2351a7b722eaf5ca8233628c0f346f1863620a37340708d7b0ba69,05/04/21 15:42,1485f83101c75eb67a51f958fe271e3c2a832fe3,203,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,7.56643961516557
4c888e60737a7098a0fa2e16ce3efc09f03141d83e17e41565992b6fc1fb0edb,04/04/21 20:27,f7c46aea63f55a2a413171267ba4e993eff0b70a,0,0,000000005804b22091aa9830e50459a15e7c9241,0
4c8af3c007f741d140b201641348a98bb20bfe81426bd54396af2a8b6e5d2b35,04/04/21 11:24,725536c3eca59e79bb47cbb83828bb76563168e7,87.000001459,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,0
4c914ecfaf7be7588c1f0898457a7e27a4ebbf3b82bca932806c8b4127d20c15,04/04/21 19:24,0000000023152fb76626201d30577eea74f26dbe,0,0,22220695b14bdfe903f443a0282ae084f43e2222,0
4c991bbe66aaa4be7c50397ae7ff658e31d07cd9162bb22bf6eff8bec5939c3e,05/04/21 21:37,7d92ad7e1b6ae22c6a43283af3856028cd3d856a,0,0,86a53c9e32abd3677e38bd0b390f24dd080e6426,0
4ca81c244efabcf7e92ced70539e18cb7610aaa9401f12d6a5fd1b32f34f5ce9,05/04/21 13:19,7d92ad7e1b6ae22c6a43283af3856028cd3d856a,0,0,86a53c9e32abd3677e38bd0b390f24dd080e6426,0
4caf185d4ee7f354e12889ad32aaa62d75db96c8ca5c991a83865ed426a8d8de,05/04/21 15:45,fffff73b511802ad4e51807dc516c191f23e9a6f,0,0,2f17e9071b43bc9a70a5b1ec923ecb271ee03160,0
4cb2b55832537472ddbef060703ddcd47a6954e1ecd9396acacd375951c0c930,05/04/21 21:27,a1e9adb32f9b6227d164ebc7903b469a740255ed,0,0,57d7fcb9380c354ea40a8e17e352fae3f6e27e91,0.030429513262823
4cbc6e18cf9c09d83ece6c2993fb818393685ee59495019249dac0d4f9223ab5,05/04/21 05:47,9e2c85aa59dec145969398e6b67fff86a83e700e,87.000001459,0,3e66b66fd1d0b02fda6c811da9e0547970db2f21,0
4cbcab730125ab075d8f3ed5f8b3d04d7d4c6053de04f3a6eee3b3329c460aa1,05/04/21 05:30,b38a9f021a3bf6bebcb7b7c4f4df3064b9143098,0,0,f73d5d4962e08c1d572f56e2f3e2728a77507e16,0
4cbeb14bef81917acd8f186f75c2c35e872051702feb7e3d7cffaa7a35b0f3e9,03/04/21 08:42,f7c46aea63f55a2a413171267ba4e993eff0b70a,0,0,000000005804b22091aa9830e50459a15e7c9241,0
4cc57091f6e6a8407e3708b4d17b0a2c18b62da64d62db82f70ade6be99e050b,05/04/21 22:27,26661f15f5a4bfab16529281aadec785b086151e,120,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,0
4cc5ac0ab06460b1f2b96428586f450d96f5ff0ce55c3705991d04cc0a930db9,03/04/21 23:38,b38a9f021a3bf6bebcb7b7c4f4df3064b9143098,0,0,b38a9f021a3bf6bebcb7b7c4f4df3064b9143098,0
4cc8edae3c1529aa89bb1f9201ff4ba9d6baf7b7db1304ed454b4aaa60c6e752,05/04/21 19:41,7d92ad7e1b6ae22c6a43283af3856028cd3d856a,0,0,86a53c9e32abd3677e38bd0b390f24dd080e6426,0
4cd37f6dc85a4a5ccd72cd094a46beced84151283572d6841c40a46e316a7ab8,04/04/21 07:19,5cce2bbd166bfc3bee9be3168567cdf9ec10b494,91,0,d9e1ce17f2641f24ae83637ab66a2cca9c378b9f,0.5
4cdbfe6ec98b64fcd3943e0b0db7c73198f40ab77694462004fc971bbd7ae9a0,05/04/21 17:46,e9e254f70f6b40c3efde01cc6cb132f86ef2fb2b,0,0,cd3c09ddb9e3b3cf89f036dd604107054031bd70,0
4cdc62cf634f0517c91bdc156369f9749793403aaac303137b5a6d15dedaedd6,04/04/21 18:41,0bc1054540787430cf624fe742babb62220f997c,1802.20389206,0,61c86828fd30ca479c51413abc03f0f8dcec2120,0
4ce7f65b1a77f0cd353d8ac7a8c65113d1e1ee626c9e62e94a50be1bfddc543d,04/04/21 08:17,b38a9f021a3bf6bebcb7b7c4f4df3064b9143098,0,0,f73d5d4962e08c1d572f56e2f3e2728a77507e16,0
4ced65b409e6b96058d35baeda72823e1ec5e56844de49259f107c349d45ac66,05/04/21 17:22,f7c46aea63f55a2a413171267ba4e993eff0b70a,0,0,000000005804b22091aa9830e50459a15e7c9241,0
4ceedf3c6b5802c38c8923ef067ae0cfd76a6ece6d5715444c205412221b56b7,04/04/21 03:37,64bbde373e909501de1309231336761adeaa07d5,0,0,a57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0
